datetime,pm25,no2,o3
2020-12-16 00:00:00+00:00,11.9334,33.88666666666666,12.682666666666668
2020-12-16 01:00:00+00:00,12.6692,31.762833333333333,16.737
2020-12-16 02:00:00+00:00,14.831999999999999,30.490583333333333,14.673333333333334
2020-12-16 03:00:00+00:00,15.4448,35.2185,15.572666666666668
2020-12-16 04:00:00+00:00,16.3022,37.80175,11.958999999999998
2020-12-16 05:00:00+00:00,16.9164,43.40233333333333,5.891333333333333
2020-12-16 06:00:00+00:00,19.728,50.194916666666664,2.1903333333333332
2020-12-16 07:00:00+00:00,21.8558,48.662416666666665,3.602
2020-12-16 08:00:00+00:00,21.580199999999998,47.26391666666667,4.075
2020-12-16 09:00:00+00:00,19.9782,32.99754545454545,6.678333333333334
2020-12-16 10:00:00+00:00,17.3508,30.178199999999997,15.530000000000001
2020-12-16 11:00:00+00:00,16.6232,29.148272727272726,21.897333333333336
2020-12-16 12:00:00+00:00,16.081,34.29516666666667,22.108999999999998
2020-12-16 13:00:00+00:00,18.5514,32.38325,20.514666666666667
2020-12-16 14:00:00+00:00,18.7762,31.53108333333333,20.302
2020-12-16 15:00:00+00:00,17.2102,33.646166666666666,17.900000000000002
2020-12-16 16:00:00+00:00,19.386400000000002,33.35616666666667,15.299000000000001
2020-12-16 17:00:00+00:00,18.9644,30.970416666666665,17.861
2020-12-16 18:00:00+00:00,18.5064,26.432333333333332,18.729333333333333
2020-12-16 19:00:00+00:00,19.9616,24.707583333333332,18.413
2020-12-16 20:00:00+00:00,20.7066,19.9385,19.846999999999998
2020-12-16 21:00:00+00:00,20.3048,19.615916666666667,17.828666666666667
2020-12-16 22:00:00+00:00,21.2308,20.015833333333333,12.975
2020-12-16 23:00:00+00:00,20.4814,18.4525,12.586999999999998
2020-12-17 00:00:00+00:00,21.7924,17.987,12.297333333333334
2020-12-17 01:00:00+00:00,21.3308,18.50883333333333,10.843666666666666
2020-12-17 02:00:00+00:00,20.965600000000002,18.826166666666666,10.127
2020-12-17 03:00:00+00:00,18.8536,18.917083333333334,11.711333333333334
2020-12-17 04:00:00+00:00,17.8082,20.3175,12.234333333333332
2020-12-17 05:00:00+00:00,17.6848,24.173727272727273,10.837666666666669
2020-12-17 06:00:00+00:00,17.377,30.006916666666665,7.198333333333333
2020-12-17 07:00:00+00:00,17.397199999999998,31.721249999999998,6.747666666666667
2020-12-17 08:00:00+00:00,16.2274,32.2055,7.269666666666667
2020-12-17 09:00:00+00:00,13.1072,31.408272727272728,9.256
2020-12-17 10:00:00+00:00,13.532599999999999,33.03763636363636,10.205
2020-12-17 11:00:00+00:00,12.9952,35.5338,10.873
2020-12-17 12:00:00+00:00,12.5792,32.460181818181816,14.010666666666665
2020-12-17 13:00:00+00:00,11.1822,33.06791666666667,18.416333333333334
2020-12-17 14:00:00+00:00,7.8436,40.11691666666666,39.14566666666667
